timestamp (us),measLate,skippedBeat,drNoTrigger,checksumError,measInvalid,pressure (PSI)
2758031325,0,0,0,0,1,22.530115127563477
2758432881,0,0,0,0,1,22.205732345581055
2758834457,0,0,0,0,1,20.745746612548828
2759236050,0,0,0,0,1,22.7103214263916
2759637666,0,0,0,0,1,19.934452056884766
2760039275,0,0,0,0,1,22.277820587158203
2760440839,0,0,0,0,1,21.791213989257812
2760842453,0,0,0,0,1,23.737356185913086
2761244062,0,0,0,0,1,23.377017974853516
2761645636,0,0,0,0,1,24.566038131713867
2762047217,0,0,0,0,1,23.358858108520508
2762448838,0,0,0,0,1,22.656261444091797
2762850450,0,0,0,0,1,22.656261444091797
2763252063,0,0,0,0,1,18.99679183959961
2763653623,0,0,0,0,1,24.151714324951172
2764055227,0,0,0,0,1,21.214431762695312
2764456830,0,0,0,0,1,21.64702606201172
2764858447,0,0,0,0,1,26.060928344726562
2765260053,0,0,0,0,1,23.935531616210938
2765661666,0,0,0,0,1,23.467103958129883
2766063262,0,0,0,0,1,22.674278259277344
2766464826,0,0,0,0,1,23.989580154418945
2766866445,0,0,0,0,1,26.222999572753906
2767268054,0,0,0,0,1,22.620220184326172
2767669620,0,0,0,0,1,25.574687957763672
2768071213,0,0,0,0,1,25.826818466186523
2768472782,0,0,0,0,1,22.530115127563477
2768874395,0,0,0,0,1,26.853221893310547
2769276021,0,0,0,0,1,27.465362548828125
2769677586,0,0,0,0,1,26.799205780029297
2770079204,0,0,0,0,1,23.80942153930664
2770480813,0,0,0,0,1,23.034671783447266
2770882414,0,0,0,0,1,25.322546005249023
2771284022,0,0,0,0,1,22.09760284423828
2771685628,0,0,0,0,1,20.168840408325195
2772087231,0,0,0,0,1,19.321386337280273
2772488833,0,0,0,0,1,23.19683837890625
2772890463,0,0,0,0,1,21.232458114624023
2773292067,0,0,0,0,1,20.817853927612305
2773693676,0,0,0,0,1,20.87193489074707
2774095250,0,0,0,0,1,19.393516540527344
2774496830,0,0,0,0,1,23.25075340270996
2774898445,0,0,0,0,1,23.80942153930664
2775300064,0,0,0,0,1,22.36792755126953
2775701629,0,0,0,0,1,21.43073272705078
2776103263,0,0,0,0,1,23.719341278076172
2776504878,0,0,0,0,1,23.737356185913086
2776906449,0,0,0,0,1,23.377017974853516
2777308061,0,0,0,0,1,20.67363739013672
2777709670,0,0,0,0,1,20.168840408325195
2778111233,0,0,0,0,1,23.14278221130371
2778512824,0,0,0,0,1,20.781801223754883
2778914397,0,0,0,0,1,25.106412887573242
2779316006,0,0,0,0,1,26.5471248626709
2779717639,0,0,0,0,1,20.691665649414062
2780119246,0,0,0,0,1,26.817211151123047
2780520872,0,0,0,0,1,21.160354614257812
2780922473,0,0,0,0,1,23.539173126220703
2781324055,0,0,0,0,1,22.656261444091797
2781725635,0,0,0,0,1,24.29583168029785
2782528819,0,0,0,0,1,21.213659286499023
2782930405,0,0,0,0,1,20.108745574951172
2783332002,0,0,0,0,1,21.865846633911133
2783733581,0,0,0,0,1,24.364564895629883
2784135157,0,0,0,0,1,21.4311580657959
2784536764,0,0,0,0,1,22.246166229248047
2784938337,0,0,0,0,1,25.468671798706055
2785339948,0,0,0,0,1,20.41673469543457
2785741554,0,0,0,0,1,26.156354904174805
2786143165,0,0,0,0,1,27.784713745117188
2786544813,0,0,0,0,1,19.65578269958496
2786946392,0,0,0,0,1,22.481590270996094
2787348007,0,0,0,0,1,20.779052734375
2787749615,0,0,0,0,1,24.05681800842285
2788151225,0,0,0,0,1,22.898075103759766
2788552810,0,0,0,0,1,21.394933700561523
2788954390,0,0,0,0,1,22.11925506591797
2789355961,0,0,0,0,1,21.06874656677246
2789757573,0,0,0,0,1,26.862041473388672
2790159182,0,0,0,0,1,26.98869514465332
2790560789,0,0,0,0,1,22.282386779785156
2790962401,0,0,0,0,1,22.680782318115234
2791363970,0,0,0,0,1,21.467384338378906
2791765570,0,0,0,0,1,24.436969757080078
2792167175,0,0,0,0,1,20.815282821655273
2792568753,0,0,0,0,1,21.05077362060547
2792970353,0,0,0,0,1,24.473175048828125
2793371989,0,0,0,0,1,24.943796157836914
2793773617,0,0,0,0,1,23.296422958374023
2794175231,0,0,0,0,1,20.308034896850586
2794576791,0,0,0,0,1,22.13750457763672
2794978381,0,0,0,0,1,24.23784637451172
2795379985,0,0,0,0,1,24.147335052490234
2795781589,0,0,0,0,1,24.744693756103516
2796183199,0,0,0,0,1,22.083175659179688
2796584777,0,0,0,0,1,22.98861312866211
2796986379,0,0,0,0,1,23.405057907104492
2797387986,0,0,0,0,1,24.545581817626953
2797789613,0,0,0,0,1,19.65578269958496
2798191193,0,0,0,0,1,21.793399810791016
2798592806,0,0,0,0,1,20.344268798828125
2798994406,0,0,0,0,1,17.10026741027832
2799396004,0,0,0,0,1,20.308034896850586
2799797609,0,0,0,0,1,22.60835075378418
2800199244,0,0,0,0,1,22.046953201293945
2800600811,0,0,0,0,1,21.865846633911133
2801002424,0,0,0,0,1,21.467243194580078
2801404056,0,0,0,0,1,24.00251007080078
2801805667,0,0,0,0,1,23.658531188964844
2802207289,0,0,0,0,1,23.93009376525879
2802608893,0,0,0,0,1,23.2239990234375
2803010523,0,0,0,0,1,22.789432525634766
2803412154,0,0,0,0,1,23.85767936706543
2803813725,0,0,0,0,1,24.219743728637695
2804215336,0,0,0,0,1,18.65911293029785
2804616917,0,0,0,0,1,24.473175048828125
2805018483,0,0,0,0,1,24.09302520751953
2805420099,0,0,0,0,1,26.102069854736328
2805821661,0,0,0,0,1,23.3326358795166
2806223283,0,0,0,0,1,21.14134407043457
2806624863,0,0,0,0,1,22.445369720458984
2807026480,0,0,0,0,1,21.485496520996094
2807428097,0,0,0,0,1,21.829622268676758
2807829708,0,0,0,0,1,17.770998001098633
2808231331,0,0,0,0,1,19.98192024230957
2808632941,0,0,0,0,1,20.61601448059082
2809034496,0,0,0,0,1,23.061038970947266
2809436094,0,0,0,0,1,20.815282821655273
2809837662,0,0,0,0,1,18.749727249145508
2810239277,0,0,0,0,1,23.948196411132812
2810640907,0,0,0,0,1,24.364564895629883
2811042518,0,0,0,0,1,23.3326358795166
2811444141,0,0,0,0,1,21.6666202545166
2811845726,0,0,0,0,1,22.445369720458984
2812247296,0,0,0,0,1,19.239017486572266
2812648905,0,0,0,0,1,21.376678466796875
2813050516,0,0,0,0,1,23.54990005493164
2813452112,0,0,0,0,1,21.630395889282227
2813853737,0,0,0,0,1,21.99262237548828
2814255310,0,0,0,0,1,23.133468627929688
2814656901,0,0,0,0,1,21.014545440673828
2815058472,0,0,0,0,1,24.943796157836914
2815460087,0,0,0,0,1,23.42316436767578
2815861664,0,0,0,0,1,18.804094314575195
2816263228,0,0,0,0,1,23.984405517578125
2816664796,0,0,0,0,1,23.405057907104492
2817066407,0,0,0,0,1,22.228055953979492
2817468030,0,0,0,0,1,23.911989212036133
2817869610,0,0,0,0,1,20.489200592041016
2818271183,0,0,0,0,1,21.485496520996094
2818672793,0,0,0,0,1,20.99643325805664
2819074361,0,0,0,0,1,26.69919776916504
2819475977,0,0,0,0,1,24.201642990112305
2819877562,0,0,0,0,1,25.341983795166016
2820279137,0,0,0,0,1,21.956401824951172
2820680756,0,0,0,0,1,19.836973190307617
2821082326,0,0,0,0,1,22.318605422973633
2821885502,0,0,0,0,1,25.371469497680664
2822287071,0,0,0,0,1,29.317384719848633
2822688685,0,0,0,0,1,25.30780029296875
2823090297,0,0,0,0,1,27.42966079711914
2823491919,0,0,0,0,1,31.776769638061523
2823893527,0,0,0,0,1,30.335201263427734
2824295168,0,0,0,0,1,32.13710021972656
2824696784,0,0,0,0,1,26.22031021118164
2825098364,0,0,0,0,1,24.416358947753906
2825499966,0,0,0,0,1,27.132654190063477
2825901576,0,0,0,0,1,26.729543685913086
2826303191,0,0,0,0,1,28.129680633544922
2826704795,0,0,0,0,1,26.920494079589844
2827106412,0,0,0,0,1,27.620418548583984
2827508029,0,0,0,0,1,26.750761032104492
2827909652,0,0,0,0,1,25.477584838867188
2828311262,0,0,0,0,1,29.084108352661133
2828712829,0,0,0,0,1,29.041688919067383
2829114441,0,0,0,0,1,32.73053741455078
2829516049,0,0,0,0,1,24.75597381591797
2829917643,0,0,0,0,1,25.159238815307617
2830319223,0,0,0,0,1,32.772926330566406
2830720838,0,0,0,0,1,28.384212493896484
2831122458,0,0,0,0,1,29.677881240844727
2831524029,0,0,0,0,1,27.17508316040039
2831925641,0,0,0,0,1,21.528688430786133
2832327247,0,0,0,0,1,25.817127227783203
2832728843,0,0,0,0,1,28.193317413330078
2833130455,0,0,0,0,1,29.889928817749023
2833532016,0,0,0,0,1,30.950035095214844
2833933638,0,0,0,0,1,28.447845458984375
2834335269,0,0,0,0,1,27.896350860595703
2834736883,0,0,0,0,1,29.33858871459961
2835138484,0,0,0,0,1,30.038354873657227
2835540093,0,0,0,0,1,22.781631469726562
2835941698,0,0,0,0,1,29.74149513244629
2836343317,0,0,0,0,1,23.86443328857422
2836744891,0,0,0,0,1,24.62862205505371
2837146500,0,0,0,0,1,27.132654190063477
2837548109,0,0,0,0,1,29.74149513244629
2837949696,0,0,0,0,1,33.620574951171875
2838351314,0,0,0,0,1,24.904550552368164
2838752885,0,0,0,0,1,29.274803161621094
2839154496,0,0,0,0,1,25.116790771484375
2839556077,0,0,0,0,1,26.156652450561523
2839957646,0,0,0,0,1,25.138017654418945
2840359259,0,0,0,0,1,31.96753692626953
2840760862,0,0,0,0,1,28.044837951660156
2841162493,0,0,0,0,1,26.920494079589844
2841564074,0,0,0,0,1,28.129680633544922
2841965639,0,0,0,0,1,28.172103881835938
2842367256,0,0,0,0,1,28.023622512817383
2842768826,0,0,0,0,1,27.45087432861328
2843170439,0,0,0,0,1,24.946996688842773
2843572048,0,0,0,0,1,29.29617691040039
2843973654,0,0,0,0,1,26.793193817138672
2844375253,0,0,0,0,1,30.123170852661133
2844776884,0,0,0,0,1,31.585994720458984
2845178456,0,0,0,0,1,30.801633834838867
2845580067,0,0,0,0,1,25.01067352294922
2845981639,0,0,0,0,1,26.856843948364258
2846383250,0,0,0,0,1,30.56842041015625
2846784830,0,0,0,0,1,28.935649871826172
2847186396,0,0,0,0,1,26.17786979675293
2847588013,0,0,0,0,1,27.85392951965332
2847989606,0,0,0,0,1,32.17949676513672
2848391208,0,0,0,0,1,24.798423767089844
2848792827,0,0,0,0,1,26.00811195373535
2849194434,0,0,0,0,1,28.681150436401367
2849596041,0,0,0,0,1,32.13710021972656
2849997641,0,0,0,0,1,30.356401443481445
2850399252,0,0,0,0,1,28.32058334350586
2850800823,0,0,0,0,1,30.01715087890625
2851202430,0,0,0,0,1,23.078895568847656
2851604058,0,0,0,0,1,27.026409149169922
2852005689,0,0,0,0,1,24.395130157470703
2852407261,0,0,0,0,1,21.188852310180664
2852808872,0,0,0,0,1,28.681150436401367
2853210480,0,0,0,0,1,30.398805618286133
2853612106,0,0,0,0,1,26.114212036132812
2854013686,0,0,0,0,1,29.25376319885254
2854415250,0,0,0,0,1,29.42341423034668
2854816869,0,0,0,0,1,26.941713333129883
2855218485,0,0,0,0,1,25.986892700195312
2855620103,0,0,0,0,1,27.21751594543457
2856021683,0,0,0,0,1,29.041688919067383
2856423296,0,0,0,0,1,31.162029266357422
2856824916,0,0,0,0,1,28.235736846923828
2857226523,0,0,0,0,1,27.620418548583984
2857628087,0,0,0,0,1,28.108306884765625
2858029680,0,0,0,0,1,25.456363677978516
2858431265,0,0,0,0,1,27.387231826782227
2858832882,0,0,0,0,1,23.71582794189453
2859234493,0,0,0,0,1,28.553892135620117
2859636109,0,0,0,0,1,24.246540069580078
2860037728,0,0,0,0,1,25.647357940673828
2860439336,0,0,0,0,1,24.798423767089844
2861242593,0,0,0,0,1,31.846900939941406
2861644169,0,0,0,0,1,28.643695831298828
2862045802,0,0,0,0,1,26.616168975830078
2862447418,0,0,0,0,1,28.29492950439453
2862848987,0,0,0,0,1,33.044891357421875
2863250589,0,0,0,0,1,31.67262840270996
2863652162,0,0,0,0,1,29.232187271118164
2864053772,0,0,0,0,1,32.08652114868164
2864455352,0,0,0,0,1,29.40654182434082
2864856910,0,0,0,0,1,32.58750915527344
2865258535,0,0,0,0,1,25.91834259033203
2865660141,0,0,0,0,1,27.70633888244629
2866061744,0,0,0,0,1,32.93599319458008
2866463359,0,0,0,0,1,29.40654182434082
2866864975,0,0,0,0,1,22.493227005004883
2867266585,0,0,0,0,1,26.812416076660156
2867668145,0,0,0,0,1,28.512914657592773
2868069716,0,0,0,0,1,28.4039249420166
2868471328,0,0,0,0,1,31.97760772705078
2868872914,0,0,0,0,1,27.902544021606445
2869274529,0,0,0,0,1,27.967945098876953
2869676138,0,0,0,0,1,28.621898651123047
2870077746,0,0,0,0,1,28.14234161376953
2870479349,0,0,0,0,1,31.541919708251953
2870880966,0,0,0,0,1,28.27313232421875
2871282577,0,0,0,0,1,29.34115982055664
2871684186,0,0,0,0,1,31.67262840270996
2872085765,0,0,0,0,1,26.9432430267334
2872487340,0,0,0,0,1,29.92957305908203
2872888950,0,0,0,0,1,29.493717193603516
2873290573,0,0,0,0,1,30.474336624145508
2873692153,0,0,0,0,1,35.48360824584961
2874093759,0,0,0,0,1,24.936859130859375
2874495337,0,0,0,0,1,31.454608917236328
2874896902,0,0,0,0,1,29.057825088500977
2875298520,0,0,0,0,1,27.074068069458008
2875700151,0,0,0,0,1,28.818071365356445
2876101756,0,0,0,0,1,29.92957305908203
2876503384,0,0,0,0,1,26.267269134521484
2876904965,0,0,0,0,1,32.108306884765625
2877306568,0,0,0,0,1,32.93599319458008
2877708199,0,0,0,0,1,26.9432430267334
2878109813,0,0,0,0,1,28.512914657592773
2878511432,0,0,0,0,1,25.002296447753906
2878913063,0,0,0,0,1,26.572559356689453
2879314671,0,0,0,0,1,30.10373306274414
2879716251,0,0,0,0,1,25.481979370117188
2880117815,0,0,0,0,1,23.99864959716797
2880519429,0,0,0,0,1,25.43853187561035
2880921009,0,0,0,0,1,26.681589126586914
2881322619,0,0,0,0,1,28.621898651123047
2881724226,0,0,0,0,1,29.16680145263672
2882125838,0,0,0,0,1,25.678442001342773
2882527418,0,0,0,0,1,32.6964111328125
2882929025,0,0,0,0,1,25.89653205871582
2883330632,0,0,0,0,1,34.765174865722656
2883732244,0,0,0,0,1,29.1885986328125
2884133820,0,0,0,0,1,28.20773696899414
2884535427,0,0,0,0,1,24.653284072875977
2884937029,0,0,0,0,1,29.66806411743164
2885338590,0,0,0,0,1,25.91834259033203
2885740187,0,0,0,0,1,25.43853187561035
2886141790,0,0,0,0,1,28.57830810546875
2886543395,0,0,0,0,1,30.51791763305664
2886945006,0,0,0,0,1,34.43840408325195
2887346608,0,0,0,0,1,33.284454345703125
2887748211,0,0,0,0,1,28.4039249420166
2888149817,0,0,0,0,1,27.030458450317383
2888551383,0,0,0,0,1,23.562463760375977
2888952997,0,0,0,0,1,25.220417022705078
2889354629,0,0,0,0,1,23.126068115234375
2889756187,0,0,0,0,1,27.77174186706543
2890157811,0,0,0,0,1,28.83987045288086
2890559387,0,0,0,0,1,25.89653205871582
2890960993,0,0,0,0,1,29.101417541503906
2891362573,0,0,0,0,1,28.709089279174805
2891764174,0,0,0,0,1,26.50714111328125
2892165781,0,0,0,0,1,24.478769302368164
2892567401,0,0,0,0,1,25.70025062561035
2892968991,0,0,0,0,1,33.43689727783203
2893370571,0,0,0,0,1,32.63106918334961
2893772175,0,0,0,0,1,30.016569137573242
2894173778,0,0,0,0,1,29.777027130126953
2894575377,0,0,0,0,1,27.183086395263672
2894976988,0,0,0,0,1,26.790611267089844
2895378592,0,0,0,0,1,29.537303924560547
2895780190,0,0,0,0,1,27.488323211669922
2896181801,0,0,0,0,1,25.067731857299805
2896583414,0,0,0,0,1,23.998817443847656
2896984984,0,0,0,0,1,30.082111358642578
2897386583,0,0,0,0,1,25.56939125061035
2897788197,0,0,0,0,1,28.57830810546875
2898189799,0,0,0,0,1,26.812416076660156
2898591378,0,0,0,0,1,28.643695831298828
2898992952,0,0,0,0,1,28.36033058166504
2899394584,0,0,0,0,1,32.97955322265625
2899796153,0,0,0,0,1,26.76880645751953
2900599323,0,0,0,0,1,26.74657440185547
2901000895,0,0,0,0,1,24.188154220581055
2901402507,0,0,0,0,1,21.8883056640625
2901804071,0,0,0,0,1,27.805391311645508
2902205689,0,0,0,0,1,19.54767417907715
2902607270,0,0,0,0,1,25.66739845275879
2903008899,0,0,0,0,1,26.6066951751709
2903410504,0,0,0,0,1,25.90723419189453
2903812117,0,0,0,0,1,26.28695297241211
2904213738,0,0,0,0,1,27.08626937866211
2904615345,0,0,0,0,1,21.948467254638672
2905016952,0,0,0,0,1,24.767908096313477
2905418552,0,0,0,0,1,26.187028884887695
2905820153,0,0,0,0,1,24.667953491210938
2906221747,0,0,0,0,1,25.54747200012207
2906623365,0,0,0,0,1,28.484773635864258
2907024940,0,0,0,0,1,18.126646041870117
2907426549,0,0,0,0,1,27.9652156829834
2907828129,0,0,0,0,1,22.50848388671875
2908229736,0,0,0,0,1,24.368083953857422
2908631340,0,0,0,0,1,30.162485122680664
2909032943,0,0,0,0,1,25.347593307495117
2909434545,0,0,0,0,1,28.864303588867188
2909836177,0,0,0,0,1,24.16815948486328
2910237731,0,0,0,0,1,25.527488708496094
2910639308,0,0,0,0,1,22.028472900390625
2911040917,0,0,0,0,1,26.067119598388672
2911442542,0,0,0,0,1,24.56800079345703
2911844173,0,0,0,0,1,23.6483211517334
2912245787,0,0,0,0,1,26.127073287963867
2912647408,0,0,0,0,1,28.964174270629883
2913049010,0,0,0,0,1,25.6672420501709
2913450605,0,0,0,0,1,27.326038360595703
2913852221,0,0,0,0,1,27.585779190063477
2914253837,0,0,0,0,1,24.128175735473633
2914655455,0,0,0,0,1,22.58847999572754
2915057068,0,0,0,0,1,22.188480377197266
2915458632,0,0,0,0,1,27.465898513793945
2915860245,0,0,0,0,1,23.268402099609375
2916261824,0,0,0,0,1,23.70830535888672
2916663452,0,0,0,0,1,25.347593307495117
2917065063,0,0,0,0,1,25.567459106445312
2917466671,0,0,0,0,1,27.206153869628906
2917868279,0,0,0,0,1,29.283750534057617
2918269898,0,0,0,0,1,23.66815948486328
2918671512,0,0,0,0,1,26.326919555664062
2919073131,0,0,0,0,1,24.687946319580078
2919474743,0,0,0,0,1,25.2276668548584
2919876342,0,0,0,0,1,28.724477767944336
2920277972,0,0,0,0,1,28.624603271484375
2920679579,0,0,0,0,1,22.50848388671875
2921081185,0,0,0,0,1,24.707937240600586
2921482794,0,0,0,0,1,20.56815528869629
2921884366,0,0,0,0,1,26.6066951751709
2922285972,0,0,0,0,1,23.88825225830078
2922687585,0,0,0,0,1,25.627424240112305
2923089176,0,0,0,0,1,27.505859375
2923490813,0,0,0,0,1,22.80846405029297
2923892379,0,0,0,0,1,24.56800079345703
2924293990,0,0,0,0,1,25.6873836517334
2924695606,0,0,0,0,1,27.525836944580078
2925097225,0,0,0,0,1,28.205101013183594
2925498836,0,0,0,0,1,26.926414489746094
2925900453,0,0,0,0,1,23.928239822387695
2926302039,0,0,0,0,1,25.587448120117188
2926703618,0,0,0,0,1,29.064044952392578
2927105198,0,0,0,0,1,20.848249435424805
2927506802,0,0,0,0,1,23.00844383239746
2927908401,0,0,0,0,1,24.508026123046875
2928309985,0,0,0,0,1,24.42806053161621
2928711564,0,0,0,0,1,28.544700622558594
2929113167,0,0,0,0,1,25.44753646850586
2929514768,0,0,0,0,1,28.16514778137207
2929916379,0,0,0,0,1,31.540206909179688
2930318000,0,0,0,0,1,23.88825225830078
2930719613,0,0,0,0,1,22.048473358154297
2931121224,0,0,0,0,1,26.52676010131836
2931522851,0,0,0,0,1,27.605756759643555
2931924459,0,0,0,0,1,23.628326416015625
2932326030,0,0,0,0,1,22.78846549987793
2932727609,0,0,0,0,1,23.128427505493164
2933129217,0,0,0,0,1,22.94845199584961
2933530844,0,0,0,0,1,23.60833168029785
2933932475,0,0,0,0,1,23.70830535888672
2934334029,0,0,0,0,1,23.94823455810547
2934735657,0,0,0,0,1,27.565799713134766
2935137226,0,0,0,0,1,22.568479537963867
2935538840,0,0,0,0,1,29.143781661987305
2935940421,0,0,0,0,1,22.928295135498047
2936341987,0,0,0,0,1,25.287477493286133
2936743604,0,0,0,0,1,26.966379165649414
2937145227,0,0,0,0,1,24.80788803100586
2937546838,0,0,0,0,1,25.847274780273438
2937948438,0,0,0,0,1,23.5483455657959
2938350005,0,0,0,0,1,26.82650375366211
2938751600,0,0,0,0,1,26.54674530029297
2939153206,0,0,0,0,1,26.98636245727539
2939956440,0,0,0,0,1,21.13500213623047
2940358054,0,0,0,0,1,21.85239028930664
2940759683,0,0,0,0,1,20.360858917236328
2941161280,0,0,0,0,1,22.022281646728516
2941562846,0,0,0,0,1,22.701791763305664
2941964463,0,0,0,0,1,26.0413818359375
2942366077,0,0,0,0,1,19.662137985229492
2942767696,0,0,0,0,1,26.776926040649414
2943169277,0,0,0,0,1,21.871265411376953
2943570848,0,0,0,0,1,24.70203971862793
2943972459,0,0,0,0,1,24.53223419189453
2944374035,0,0,0,0,1,25.400047302246094
2944775642,0,0,0,0,1,25.173675537109375
2945177223,0,0,0,0,1,22.682918548583984
2945578823,0,0,0,0,1,24.117143630981445
2945980425,0,0,0,0,1,22.777286529541016
2946381993,0,0,0,0,1,24.249221801757812
2946783606,0,0,0,0,1,27.286087036132812
2947185219,0,0,0,0,1,26.26771354675293
2947586858,0,0,0,0,1,24.89069938659668
2947988468,0,0,0,0,1,22.531923294067383
2948390066,0,0,0,0,1,22.569671630859375
2948791676,0,0,0,0,1,25.0793514251709
2949193279,0,0,0,0,1,27.738632202148438
2949594890,0,0,0,0,1,25.871625900268555
2949996501,0,0,0,0,1,21.682491302490234
2950398081,0,0,0,0,1,24.928428649902344
2950799666,0,0,0,0,1,23.85297393798828
2951201264,0,0,0,0,1,20.077606201171875
2951602862,0,0,0,0,1,24.09827423095703
2952004467,0,0,0,0,1,25.946924209594727
2952406078,0,0,0,0,1,22.060035705566406
2952807676,0,0,0,0,1,21.172760009765625
2953209261,0,0,0,0,1,28.869827270507812
2953610862,0,0,0,0,1,25.66413688659668
2954012444,0,0,0,0,1,23.928451538085938
2954414076,0,0,0,0,1,25.45663833618164
2954815645,0,0,0,0,1,19.189971923828125
2955217258,0,0,0,0,1,22.07891082763672
2955618867,0,0,0,0,1,20.81403160095215
2956020474,0,0,0,0,1,25.513229370117188
2956422073,0,0,0,0,1,25.06048583984375
2956823634,0,0,0,0,1,23.07925796508789
2957225255,0,0,0,0,1,27.455795288085938
2957626887,0,0,0,0,1,24.40001678466797
2958028444,0,0,0,0,1,22.75841522216797
2958430069,0,0,0,0,1,23.928451538085938
2958831627,0,0,0,0,1,19.68102264404297
2959233253,0,0,0,0,1,21.75800132751465
2959634832,0,0,0,0,1,23.871843338012695
2960036445,0,0,0,0,1,26.15454864501953
2960438066,0,0,0,0,1,25.211406707763672
2960839630,0,0,0,0,1,25.211406707763672
2961241259,0,0,0,0,1,25.532094955444336
2961642861,0,0,0,0,1,24.324691772460938
2962044471,0,0,0,0,1,28.078018188476562
2962446064,0,0,0,0,1,21.153881072998047
2962847643,0,0,0,0,1,22.852781295776367
2963249206,0,0,0,0,1,21.814634323120117
2963650827,0,0,0,0,1,23.94731903076172
2964052396,0,0,0,0,1,25.569820404052734
2964454009,0,0,0,0,1,25.117080688476562
2964855641,0,0,0,0,1,24.419031143188477
2965257253,0,0,0,0,1,19.171085357666016
2965658874,0,0,0,0,1,23.79636573791504
2966060448,0,0,0,0,1,25.3245906829834
2966462058,0,0,0,0,1,27.380373001098633
2966863670,0,0,0,0,1,23.30572509765625
2967265284,0,0,0,0,1,23.532180786132812
2967666884,0,0,0,0,1,22.75841522216797
2968068515,0,0,0,0,1,25.0793514251709
2968470120,0,0,0,0,1,22.324296951293945
2968871737,0,0,0,0,1,20.455272674560547
2969273345,0,0,0,0,1,24.758634567260742
2969674920,0,0,0,0,1,19.643104553222656
2970076501,0,0,0,0,1,23.815086364746094
2970478063,0,0,0,0,1,25.53194808959961
2970879682,0,0,0,0,1,24.286958694458008
2971281259,0,0,0,0,1,22.28654670715332
2971682865,0,0,0,0,1,25.173675537109375
2972084476,0,0,0,0,1,24.079402923583984
2972486037,0,0,0,0,1,23.928451538085938
2972887629,0,0,0,0,1,23.702014923095703
2973289240,0,0,0,0,1,23.58879280090332
2973690863,0,0,0,0,1,21.342676162719727
2974092466,0,0,0,0,1,26.362016677856445
2974494075,0,0,0,0,1,23.758625030517578
2974895701,0,0,0,0,1,25.66413688659668
2975297313,0,0,0,0,1,22.833908081054688
2975698879,0,0,0,0,1,22.324296951293945
2976100490,0,0,0,0,1,23.267833709716797
2976502064,0,0,0,0,1,21.418045043945312
2976903674,0,0,0,0,1,24.56996726989746
2977305281,0,0,0,0,1,21.663612365722656
2977706853,0,0,0,0,1,23.098129272460938
2978108451,0,0,0,0,1,25.569820404052734
2978510041,0,0,0,0,1,21.286039352416992
2979313199,0,0,0,0,1,25.43699073791504
2979714766,0,0,0,0,1,24.001686096191406
2980116383,0,0,0,0,1,27.800138473510742
2980517985,0,0,0,0,1,25.521408081054688
2980919583,0,0,0,0,1,25.96457290649414
2981321196,0,0,0,0,1,31.363935470581055
2981722778,0,0,0,0,1,26.238895416259766
2982124379,0,0,0,0,1,26.112287521362305
2982525993,0,0,0,0,1,30.183298110961914
2982927613,0,0,0,0,1,26.660900115966797
2983329212,0,0,0,0,1,24.170568466186523
2983730813,0,0,0,0,1,28.875858306884766
2984132428,0,0,0,0,1,26.576499938964844
2984534030,0,0,0,0,1,23.600574493408203
2984935634,0,0,0,0,1,26.724197387695312
2985337267,0,0,0,0,1,25.50030517578125
2985738863,0,0,0,0,1,29.613969802856445
2986140476,0,0,0,0,1,26.070083618164062
2986542056,0,0,0,0,1,24.867137908935547
2986943615,0,0,0,0,1,26.745296478271484
2987345210,0,0,0,0,1,29.592884063720703
2987746781,0,0,0,0,1,30.921228408813477
2988148371,0,0,0,0,1,23.811689376831055
2988550002,0,0,0,0,1,26.660900115966797
2988951563,0,0,0,0,1,26.914085388183594
2989353158,0,0,0,0,1,22.10138702392578
2989754765,0,0,0,0,1,29.424179077148438
2990156372,0,0,0,0,1,26.639801025390625
2990557982,0,0,0,0,1,29.150026321411133
2990959595,0,0,0,0,1,33.55585479736328
2991361205,0,0,0,0,1,26.618703842163086
2991762813,0,0,0,0,1,26.871889114379883
2992164444,0,0,0,0,1,28.200923919677734
2992566047,0,0,0,0,1,25.521408081054688
2992967603,0,0,0,0,1,29.508529663085938
2993369180,0,0,0,0,1,27.67357063293457
2993770748,0,0,0,0,1,33.050106048583984
2994172362,0,0,0,0,1,29.17111587524414
2994573941,0,0,0,0,1,25.12041473388672
2994975509,0,0,0,0,1,25.75354766845703
2995377124,0,0,0,0,1,28.074363708496094
2995778695,0,0,0,0,1,25.62692642211914
2996180308,0,0,0,0,1,26.956283569335938
2996581920,0,0,0,0,1,27.37822723388672
2996983488,0,0,0,0,1,24.93045997619629
2997385070,0,0,0,0,1,28.538402557373047
2997786632,0,0,0,0,1,29.487443923950195
2998188254,0,0,0,0,1,27.73685646057129
2998589833,0,0,0,0,1,26.281099319458008
2998991463,0,0,0,0,1,29.656145095825195
2999393072,0,0,0,0,1,26.323299407958984
2999794678,0,0,0,0,1,28.79149627685547
3000196291,0,0,0,0,1,28.285295486450195
3000597893,0,0,0,0,1,32.16493225097656
3000999506,0,0,0,0,1,28.79149627685547
3001401115,0,0,0,0,1,27.631380081176758
3001802696,0,0,0,0,1,28.538402557373047
3002204327,0,0,0,0,1,24.761606216430664
3002605930,0,0,0,0,1,26.048980712890625
3003007499,0,0,0,0,1,30.09895896911621
3003409114,0,0,0,0,1,27.82123374938965
